edge_count,tab_switchcount,shift_count,alt_count,ctrl_count,meta_count,copy_count,paste_count,resize_count,char_key,backspace_key,blur_count,blur_duration,tab_count,MCQ,red_edge,para_edge,sus_keys,ss_count,meta_key,tab_switch,clip_count,sus_resize,sus_blur,char_sus,risk
0,3,3,0,0,5,0,0,17,0,0,5,0,0,0,0,0,0,3,0.5,0.25,0.3,0.566666667,0,0,1.616666667
0,0,0,0,0,0,2,3,17,0,26,0,9,0,0,0,0,0,0,0,0,0.5,0.566666667,0,0,1.066666667
0,3,0,1,6,0,1,0,0,0,18,0,8,0,0,0,0,0.14,0,0,0.25,0.1,0,0,0,0.49
13,3,0,0,0,0,4,0,0,0,0,2,12,0,0,0.026,0.013,0,0,0,0.2565,0.4,0,0.339411255,0,1.008911255
0,0,1,5,0,5,0,4,0,0,0,3,11,0,0,0,0,0.1,2,0.5,0,0.6,0,0.381051178,0,1.581051178
0,0,0,2,0,0,0,0,0,0,27,4,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04
8,0,4,0,0,0,0,0,0,19,26,3,0,0,0,0.016,0.008,0,0,0,0,0,0,0,0,0.008
17,0,0,0,0,0,2,0,5,23,0,0,0,0,0,0.034,0.017,0,0,0,0,0.2,0.172333333,0,0,0.389333333
14,5,0,0,0,0,5,0,0,0,16,4,6,0,0,0.028,0.014,0,0,0,0.428333333,0.5,0,0.24,0,1.182333333
0,0,0,0,0,0,0,0,8,15,19,0,11,0,0,0,0,0,0,0,0,0,0.266666667,0,0,0.266666667
0,0,0,7,0,0,1,0,0,23,0,0,0,0,0,0,0,0.14,0,0,0,0.1,0,0,0,0.24
0,0,7,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2
15,0,1,0,3,0,0,0,0,0,21,0,0,0,0,0.03,0.015,0.06,0,0,0,0,0,0,0,0.075
0,4,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1,2,0.1,0.333333333,0.3,0,0,0,0.833333333
0,1,0,1,5,0,2,3,11,0,0,0,0,0,0,0,0,0.12,0,0,0.083333333,0.5,0.366666667,0,0,1.07
5,0,0,0,0,0,0,3,0,0,20,2,11,0,0,0.01,0.005,0,0,0,0,0.3,0,0.311126984,0,0.616126984
0,0,0,7,6,0,0,4,7,18,0,0,0,0,0,0,0,0.26,0,0,0,0.4,0.233333333,0,0,0.893333333
0,5,2,3,4,1,0,5,0,0,0,0,0,0,0,0,0,0.14,1,0.1,0.416666667,0.6,0,0,0,1.256666667
11,0,0,0,0,0,4,5,15,0,22,0,10,0,0,0.022,0.011,0,0,0,0,0.9,0.511,0,0,1.422
5,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0.01,0.005,0,0,0,0,0,0.370333333,0,0,0.375333333
8,1,7,0,7,0,0,3,0,0,0,0,12,0,0,0.016,0.008,0.14,0,0,0.084666667,0.3,0,0,0,0.532666667
10,0,0,0,0,0,4,0,15,0,25,4,0,0,0,0.02,0.01,0,0,0,0,0.4,0.51,0,0,0.92
13,0,0,0,1,3,0,0,0,0,0,2,10,0,0,0.026,0.013,0.02,0,0.3,0,0,0,0.282842712,0,0.615842712
12,0,0,5,4,0,0,5,0,0,0,4,0,0,0,0.024,0.012,0.18,0,0,0,0.5,0,0,0,0.692
0,4,3,0,0,3,0,3,0,0,23,5,0,0,0,0,0,0,3,0.3,0.333333333,0.6,0,0,0,1.233333333
0,0,0,0,2,0,5,0,7,0,27,4,7,0,0,0,0,0.04,0,0,0,0.5,0.233333333,0.28,0,1.053333333
0,5,0,3,7,5,3,0,0,0,26,0,0,0,0,0,0,0.2,0,0.5,0.416666667,0.3,0,0,0,1.416666667
9,1,5,6,0,0,0,2,0,0,0,0,0,0,0,0.018,0.009,0.12,0,0,0.084833333,0.2,0,0,0,0.413833333
0,0,4,0,0,0,0,1,0,24,24,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1
8,0,0,4,0,5,0,0,0,26,0,0,7,0,0,0.016,0.008,0.08,0,0.5,0,0,0,0,0,0.588
0,0,6,0,0,0,2,2,0,0,26,0,12,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4
0,1,0,0,7,3,3,0,0,0,0,0,6,0,0,0,0,0.14,0,0.3,0.083333333,0.3,0,0,0,0.823333333
5,0,0,6,0,1,0,2,0,23,0,0,7,0,0,0.01,0.005,0.12,0,0.1,0,0.2,0,0,0,0.425
8,0,0,0,7,3,4,0,16,0,20,0,0,0,0,0.016,0.008,0.14,0,0.3,0,0.4,0.541866667,0,0,1.389866667
7,2,7,4,0,0,0,0,14,0,0,1,0,0,0,0.014,0.007,0.08,0,0,0.169,0,0.4732,0,0,0.7292
16,0,0,5,0,4,0,0,15,23,0,0,8,0,0,0.032,0.016,0.1,0,0.4,0,0,0.516,0,0,1.032
15,5,0,2,0,0,0,0,10,19,0,0,7,0,0,0.03,0.015,0.04,0,0,0.429166667,0,0.343333333,0,0,0.8275
6,2,4,0,5,0,0,1,0,0,0,2,0,0,0,0.012,0.006,0.1,0,0,0.168666667,0.1,0,0,0,0.374666667
14,2,2,3,0,0,0,0,17,0,0,0,0,0,0,0.028,0.014,0.06,0,0,0.171333333,0,0.582533333,0,0,0.827866667
16,0,5,0,0,0,0,0,0,0,25,5,7,0,0,0.032,0.016,0,0,0,0,0,0,0.313049517,0,0.329049517
0,3,0,0,5,0,2,0,17,0,0,0,8,0,0,0,0,0.1,0,0,0.25,0.2,0.566666667,0,0,1.116666667
17,0,0,0,2,0,0,4,0,0,0,2,6,0,0,0.034,0.017,0.04,0,0,0,0.4,0,0.169705627,0,0.626705627
13,4,0,0,0,0,0,0,16,0,0,5,0,0,0,0.026,0.013,0,0,0,0.342,0,0.5472,0,0,0.9022
11,0,0,3,0,0,0,0,0,19,23,0,0,0,0,0.022,0.011,0.06,0,0,0,0,0,0,0,0.071
0,0,0,0,3,0,0,1,9,16,0,0,0,0,0,0,0,0.06,0,0,0,0.1,0.3,0,0,0.46
0,0,0,0,0,5,4,0,6,0,17,0,7,0,0,0,0,0,0,0.5,0,0.4,0.2,0,0,1.1
6,5,0,0,0,0,0,0,11,15,0,0,5,0,0,0.012,0.006,0,0,0,0.421666667,0,0.371066667,0,0,0.798733333
0,0,0,0,0,0,0,1,8,0,16,3,9,0,0,0,0,0,0,0,0,0.1,0.266666667,0.311769145,0,0.678435812
0,0,0,7,4,0,0,5,14,0,0,3,10,0,0,0,0,0.22,0,0,0,0.5,0.466666667,0.346410162,0,1.533076828
16,0,5,0,0,0,0,1,0,0,22,3,12,0,0,0.032,0.016,0,0,0,0,0.1,0,0.415692194,0,0.531692194
0,3,0,4,0,0,4,5,14,0,0,0,0,0,0,0,0,0.08,0,0,0.25,0.9,0.466666667,0,0,1.696666667
14,3,3,0,6,0,0,0,17,0,27,0,0,0,0,0.028,0.014,0.12,0,0,0.257,0,0.582533333,0,0,0.973533333
0,3,0,0,6,0,3,4,0,0,20,5,0,0,0,0,0,0.12,0,0,0.25,0.7,0,0,0,1.07
0,1,0,0,0,5,0,0,0,17,17,3,11,0,0,0,0,0,0,0.5,0.083333333,0,0,0.381051178,0,0.964384511
12,0,0,0,0,0,0,1,0,17,0,0,5,0,0,0.024,0.012,0,0,0,0,0.1,0,0,0,0.112
0,0,3,0,0,0,2,0,0,0,27,1,8,0,0,0,0,0,0,0,0,0.2,0,0.16,0,0.36
0,1,0,0,6,5,3,0,7,16,0,0,0,0,0,0,0,0.12,0,0.5,0.083333333,0.3,0.233333333,0,0,1.236666667
0,4,5,0,7,1,4,0,6,0,0,0,0,0,0,0,0,0.14,2,0.1,0.333333333,0.6,0.2,0,0,1.373333333
14,5,0,4,5,0,0,0,0,17,0,3,0,0,0,0.028,0.014,0.18,0,0,0.428333333,0,0,0,0,0.622333333
0,2,3,0,3,5,0,0,0,0,18,1,0,0,0,0,0,0.06,3,0.5,0.166666667,0.3,0,0,0,1.026666667
0,0,7,0,0,1,3,0,0,0,0,3,11,0,0,0,0,0,2,0.1,0,0.5,0,0.381051178,0,0.981051178
0,0,0,1,6,4,0,0,0,17,0,0,6,0,0,0,0,0.14,0,0.4,0,0,0,0,0,0.54
0,0,3,0,4,0,0,0,17,0,19,0,0,0,0,0,0,0.08,0,0,0,0,0.566666667,0,0,0.646666667
0,0,7,5,0,0,1,4,0,0,25,5,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0.6
0,5,3,0,0,0,0,1,0,0,18,2,0,0,0,0,0,0,0,0,0.416666667,0.1,0,0,0,0.516666667
0,1,0,0,6,0,0,0,0,0,19,5,0,0,0,0,0,0.12,0,0,0.083333333,0,0,0,0,0.203333333
0,0,3,3,0,0,0,0,13,21,0,0,8,0,0,0,0,0.06,0,0,0,0,0.433333333,0,0,0.493333333
0,0,0,0,0,2,5,0,0,17,25,0,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0.7
0,5,0,3,5,4,0,2,0,15,0,0,0,0,0,0,0,0.16,0,0.4,0.416666667,0.2,0,0,0,1.176666667
0,2,3,7,0,0,0,4,12,0,0,0,0,0,0,0,0,0.14,0,0,0.166666667,0.4,0.4,0,0,1.106666667
0,0,6,0,3,0,1,0,0,17,0,1,0,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0.16
10,0,0,0,0,0,0,0,0,23,0,5,5,0,0,0.02,0.01,0,0,0,0,0,0,0.223606798,0,0.233606798
0,1,2,0,0,2,2,0,8,0,26,0,0,0,0,0,0,0,2,0.2,0.083333333,0.4,0.266666667,0,0,0.95
0,0,0,0,4,0,0,5,12,25,0,3,10,0,0,0,0,0.08,0,0,0,0.5,0.4,0.346410162,0,1.326410162
0,2,0,1,0,0,1,0,14,22,0,0,0,0,0,0,0,0.02,0,0,0.166666667,0.1,0.466666667,0,0,0.753333333
0,0,4,0,3,0,0,0,8,0,0,4,12,0,0,0,0,0.06,0,0,0,0,0.266666667,0.48,0,0.806666667
0,1,0,0,1,3,0,4,11,0,0,0,7,0,0,0,0,0.02,0,0.3,0.083333333,0.4,0.366666667,0,0,1.17
9,0,5,0,6,0,2,0,7,0,25,0,0,0,0,0.018,0.009,0.12,0,0,0,0.2,0.237533333,0,0,0.566533333
0,5,0,0,5,3,0,0,0,17,17,0,0,0,0,0,0,0.1,0,0.3,0.416666667,0,0,0,0,0.816666667
0,0,0,4,6,0,2,0,0,27,0,0,9,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.4
0,1,0,5,0,4,1,0,13,0,24,0,0,0,0,0,0,0.1,0,0.4,0.083333333,0.1,0.433333333,0,0,1.116666667
10,0,1,0,5,0,2,0,15,24,0,0,0,0,0,0.02,0.01,0.1,0,0,0,0.2,0.51,0,0,0.82
7,0,3,0,7,0,0,1,0,0,26,5,0,0,0,0.014,0.007,0.14,0,0,0,0.1,0,0,0,0.247
9,0,0,1,6,0,0,1,0,0,0,4,5,0,0,0.018,0.009,0.14,0,0,0,0.1,0,0.2,0,0.449
6,0,0,2,1,0,0,3,0,0,15,0,10,0,0,0.012,0.006,0.06,0,0,0,0.3,0,0,0,0.366
10,3,0,7,4,0,0,0,6,17,0,0,0,0,0,0.02,0.01,0.22,0,0,0.255,0,0.204,0,0,0.689
0,0,0,0,1,0,0,3,5,0,17,0,6,0,0,0,0,0.02,0,0,0,0.3,0.166666667,0,0,0.486666667
0,4,5,0,0,0,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.9,0.466666667,0,0,1.7
0,0,4,6,0,0,0,0,8,0,22,0,7,0,0,0,0,0.12,0,0,0,0,0.266666667,0,0,0.386666667
0,0,0,0,0,0,0,5,8,0,16,0,0,0,0,0,0,0,0,0,0,0.5,0.266666667,0,0,0.766666667
10,0,0,3,0,0,5,0,15,0,0,4,10,0,0,0.02,0.01,0.06,0,0,0,0.5,0.51,0.4,0,1.48
17,1,0,0,0,0,3,0,0,21,21,0,12,0,0,0.034,0.017,0,0,0,0.086166667,0.3,0,0,0,0.403166667
6,0,0,0,0,0,5,0,0,0,22,4,12,0,0,0.012,0.006,0,0,0,0,0.5,0,0.48,0,0.986
0,2,0,7,2,0,0,0,0,27,0,0,5,0,0,0,0,0.18,0,0,0.166666667,0,0,0,0,0.346666667
12,2,0,0,0,0,1,0,0,17,0,0,0,0,0,0.024,0.012,0,0,0,0.170666667,0.1,0,0,0,0.282666667
0,4,0,0,3,2,0,5,14,0,0,0,10,0,0,0,0,0.06,0,0.2,0.333333333,0.5,0.466666667,0,0,1.56
11,0,0,0,1,0,2,0,0,21,17,0,0,0,0,0.022,0.011,0.02,0,0,0,0.2,0,0,0,0.231
0,0,0,6,7,0,5,0,13,0,0,3,5,0,0,0,0,0.26,0,0,0,0.5,0.433333333,0.173205081,0,1.366538414
0,0,0,3,0,0,0,0,9,0,15,2,10,0,0,0,0,0.06,0,0,0,0,0.3,0.282842712,0,0.642842712
9,0,1,0,0,0,0,0,0,22,27,2,0,0,0,0.018,0.009,0,0,0,0,0,0,0,0,0.009
0,4,0,0,0,4,0,0,16,26,0,0,5,0,0,0,0,0,0,0.4,0.333333333,0,0.533333333,0,0,1.266666667
0,0,0,0,2,2,4,1,0,0,16,1,0,0,0,0,0,0.04,0,0.2,0,0.5,0,0,0,0.74
0,1,0,5,0,0,0,1,17,0,26,0,11,0,0,0,0,0.1,0,0,0.083333333,0.1,0.566666667,0,0,0.85
9,1,5,0,0,0,0,0,0,0,0,0,9,0,0,0.018,0.009,0,0,0,0.084833333,0,0,0,0,0.093833333
9,4,3,0,0,0,0,0,0,21,0,2,8,0,0,0.018,0.009,0,0,0,0.339333333,0,0,0.22627417,0,0.574607503
0,0,4,0,0,0,0,2,14,18,0,0,0,0,0,0,0,0,0,0,0,0.2,0.466666667,0,0,0.666666667
10,0,4,5,0,0,0,5,0,0,24,0,0,0,0,0.02,0.01,0.1,0,0,0,0.5,0,0,0,0.61
16,1,5,0,1,0,3,0,14,0,0,0,0,0,0,0.032,0.016,0.02,0,0,0.086,0.3,0.4816,0,0,0.9036
15,0,0,0,7,2,4,0,0,0,0,5,7,0,0,0.03,0.015,0.14,0,0.2,0,0.4,0,0.313049517,0,1.068049517
7,0,1,6,0,4,0,5,0,0,17,0,0,0,0,0.014,0.007,0.12,2,0.4,0,0.7,0,0,0,1.227
17,0,0,3,0,0,5,0,6,0,0,0,0,0,0,0.034,0.017,0.06,0,0,0,0.5,0.2068,0,0,0.7838
8,2,3,0,0,0,0,0,0,24,20,4,0,0,0,0.016,0.008,0,0,0,0.169333333,0,0,0,0,0.177333333
6,0,1,3,0,0,0,0,16,0,0,0,8,0,0,0.012,0.006,0.06,0,0,0,0,0.539733333,0,0,0.605733333
0,2,2,7,0,0,0,0,11,0,0,0,10,0,0,0,0,0.14,0,0,0.166666667,0,0.366666667,0,0,0.673333333
11,4,3,0,0,0,3,1,0,0,0,0,7,0,0,0.022,0.011,0,0,0,0.340666667,0.4,0,0,0,0.751666667
14,0,0,2,0,0,0,0,0,24,15,2,0,0,0,0.028,0.014,0.04,0,0,0,0,0,0,0,0.054
0,0,6,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0.24
0,2,5,4,0,3,0,0,5,22,0,0,0,0,0,0,0,0.08,3,0.3,0.166666667,0.3,0.166666667,0,0,1.013333333
0,0,0,0,0,1,0,0,9,21,0,4,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,0.4
13,0,6,0,6,4,5,0,0,0,0,0,7,0,0,0.026,0.013,0.12,4,0.4,0,0.9,0,0,0,1.433
0,0,0,4,4,4,0,0,17,0,0,5,0,0,0,0,0,0.16,0,0.4,0,0,0.566666667,0,0,1.126666667
14,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0.028,0.014,0,0,0,0.342666667,0.3,0,0,0,0.656666667
0,5,7,0,0,1,0,5,14,0,0,0,0,0,0,0,0,0,2,0.1,0.416666667,0.7,0.466666667,0,0,1.683333333
5,0,0,0,5,0,4,0,0,16,0,0,0,0,0,0.01,0.005,0.1,0,0,0,0.4,0,0,0,0.505
0,0,0,6,4,3,2,0,16,0,0,1,0,0,0,0,0,0.2,0,0.3,0,0.2,0.533333333,0,0,1.233333333
10,0,3,0,1,0,0,0,11,0,0,2,0,0,0,0.02,0.01,0.02,0,0,0,0,0.374,0,0,0.404
10,2,0,1,0,4,0,0,0,0,0,5,7,0,0,0.02,0.01,0.02,0,0.4,0.17,0,0,0.313049517,0,0.913049517
0,1,0,7,2,0,2,0,12,0,0,0,7,0,0,0,0,0.18,0,0,0.083333333,0.2,0.4,0,0,0.863333333
0,5,0,5,0,0,0,2,6,25,0,0,9,0,0,0,0,0.1,0,0,0.416666667,0.2,0.2,0,0,0.916666667
0,2,5,3,0,4,1,0,15,0,0,0,0,0,0,0,0,0.06,4,0.4,0.166666667,0.5,0.5,0,0,1.626666667
0,0,0,6,0,1,0,1,0,16,0,0,8,0,0,0,0,0.12,0,0.1,0,0.1,0,0,0,0.32
0,0,6,0,3,0,0,2,5,16,0,1,0,0,0,0,0,0.06,0,0,0,0.2,0.166666667,0,0,0.426666667
6,0,3,7,0,3,0,1,0,0,0,0,6,0,0,0.012,0.006,0.14,3,0.3,0,0.4,0,0,0,0.846
0,0,1,0,0,0,1,2,0,24,18,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3
13,0,0,3,7,0,0,0,0,0,26,0,10,0,0,0.026,0.013,0.2,0,0,0,0,0,0,0,0.213
0,3,7,2,2,0,5,0,8,0,0,0,0,0,0,0,0,0.08,0,0,0.25,0.5,0.266666667,0,0,1.096666667
10,0,0,6,0,4,0,2,0,27,0,0,0,0,0,0.02,0.01,0.12,0,0.4,0,0.2,0,0,0,0.73
0,1,0,0,0,0,3,2,0,0,0,3,7,0,0,0,0,0,0,0,0.083333333,0.5,0,0.242487113,0,0.825820446
0,0,0,0,0,1,0,0,7,26,21,4,0,0,0,0,0,0,0,0.1,0,0,0.233333333,0,0,0.333333333
0,0,0,0,0,0,0,0,9,16,20,4,11,0,0,0,0,0,0,0,0,0,0.3,0.44,0,0.74
9,0,0,0,0,1,1,0,0,0,25,1,0,0,0,0.018,0.009,0,0,0.1,0,0.1,0,0,0,0.209
12,0,5,0,3,3,0,2,15,0,0,0,0,0,0,0.024,0.012,0.06,3,0.3,0,0.5,0.512,0,0,1.384
0,1,0,0,0,0,3,4,15,0,0,5,5,0,0,0,0,0,0,0,0.083333333,0.7,0.5,0.223606798,0,1.506940131
14,4,0,5,7,0,2,0,0,0,0,1,0,0,0,0.028,0.014,0.24,0,0,0.342666667,0.2,0,0,0,0.796666667
0,0,0,5,6,0,0,0,12,18,16,0,0,0,0,0,0,0.22,0,0,0,0,0.4,0,0,0.62
0,5,0,0,0,0,2,0,10,0,17,3,0,0,0,0,0,0,0,0,0.416666667,0.2,0.333333333,0,0,0.95
0,0,0,0,1,2,5,0,10,0,16,0,0,0,0,0,0,0.02,0,0.2,0,0.5,0.333333333,0,0,1.053333333
0,0,0,4,0,1,0,2,11,0,0,0,5,0,0,0,0,0.08,0,0.1,0,0.2,0.366666667,0,0,0.746666667
0,0,5,2,0,1,0,5,0,25,21,0,0,0,0,0,0,0.04,2,0.1,0,0.7,0,0,0,0.84
16,1,0,0,0,2,0,4,0,18,25,0,0,0,0,0.032,0.016,0,0,0.2,0.086,0.4,0,0,0,0.702
0,3,5,0,7,1,0,0,0,0,22,0,12,0,0,0,0,0.14,2,0.1,0.25,0.2,0,0,0,0.69
12,0,3,0,0,0,5,0,6,0,17,0,8,0,0,0.024,0.012,0,0,0,0,0.5,0.2048,0,0,0.7168
0,0,6,5,5,0,2,0,0,0,15,4,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.4
0,3,4,0,0,1,0,0,10,0,15,4,0,0,0,0,0,0,2,0.1,0.25,0.2,0.333333333,0,0,0.883333333
9,0,0,1,6,2,0,0,0,24,0,0,5,0,0,0.018,0.009,0.14,0,0.2,0,0,0,0,0,0.349
16,4,0,3,0,1,5,0,0,0,26,0,0,0,0,0.032,0.016,0.06,0,0.1,0.344,0.5,0,0,0,1.02
6,0,7,0,0,0,5,0,0,0,27,2,7,0,0,0.012,0.006,0,0,0,0,0.5,0,0.197989899,0,0.703989899
0,0,0,0,2,4,0,2,0,22,21,0,6,0,0,0,0,0.04,0,0.4,0,0.2,0,0,0,0.64
17,0,6,0,6,0,0,0,7,0,0,5,0,0,0,0.034,0.017,0.12,0,0,0,0,0.241266667,0,0,0.378266667
0,0,7,0,6,0,4,0,0,0,0,0,6,0,0,0,0,0.12,0,0,0,0.4,0,0,0,0.52
13,0,3,0,2,0,3,0,0,0,0,1,7,0,0,0.026,0.013,0.04,0,0,0,0.3,0,0.14,0,0.493
7,0,0,6,0,0,4,4,0,0,0,0,9,0,0,0.014,0.007,0.12,0,0,0,0.8,0,0,0,0.927
0,0,1,0,0,3,0,0,11,0,0,0,10,0,0,0,0,0,1,0.3,0,0.1,0.366666667,0,0,0.766666667
16,0,0,0,6,0,0,4,16,18,19,0,0,0,0,0.032,0.016,0.12,0,0,0,0.4,0.5504,0,0,1.0864
0,0,0,0,0,0,4,0,0,20,16,0,6,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4
0,0,0,0,3,0,2,3,14,0,0,0,6,0,0,0,0,0.06,0,0,0,0.5,0.466666667,0,0,1.026666667
8,0,0,0,0,4,1,4,0,0,19,1,0,0,0,0.016,0.008,0,0,0.4,0,0.5,0,0,0,0.908
9,5,2,5,0,0,0,1,0,0,22,0,0,0,0,0.018,0.009,0.1,0,0,0.424166667,0.1,0,0,0,0.633166667
0,5,5,2,0,0,4,0,0,17,18,0,0,0,0,0,0,0.04,0,0,0.416666667,0.4,0,0,0,0.856666667
0,0,0,0,0,0,0,0,0,17,25,4,7,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28
0,0,5,0,0,0,1,1,0,0,23,0,9,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
10,0,4,4,0,0,0,0,0,22,25,0,6,0,0,0.02,0.01,0.08,0,0,0,0,0,0,0,0.09
0,4,0,2,0,3,4,0,16,0,0,0,0,0,0,0,0,0.04,0,0.3,0.333333333,0.4,0.533333333,0,0,1.606666667
0,0,1,0,0,0,3,0,5,0,24,4,12,0,0,0,0,0,0,0,0,0.3,0.166666667,0.48,0,0.946666667
0,0,2,0,0,5,5,0,6,0,15,0,8,0,0,0,0,0,3,0.5,0,0.8,0.2,0,0,1.5
5,1,0,0,0,2,3,0,17,0,19,0,0,0,0,0.01,0.005,0,0,0.2,0.084166667,0.3,0.572333333,0,0,1.1615
0,1,0,6,2,1,0,0,5,0,0,1,0,0,0,0,0,0.16,0,0.1,0.083333333,0,0.166666667,0,0,0.51
12,4,0,0,7,0,3,2,0,0,0,0,10,0,0,0.024,0.012,0.14,0,0,0.341333333,0.5,0,0,0,0.993333333
7,0,0,0,2,0,0,0,0,18,17,2,6,0,0,0.014,0.007,0.04,0,0,0,0,0,0.169705627,0,0.216705627
0,0,3,0,0,3,0,0,12,18,18,5,0,0,0,0,0,0,3,0.3,0,0.3,0.4,0,0,1
0,0,7,3,0,4,1,0,0,0,21,0,0,0,0,0,0,0.06,5,0.4,0,0.6,0,0,0,1.06
11,0,4,4,3,0,0,0,0,0,23,0,0,0,0,0.022,0.011,0.14,0,0,0,0,0,0,0,0.151
6,0,0,0,0,1,3,0,0,21,19,0,7,0,0,0.012,0.006,0,0,0.1,0,0.3,0,0,0,0.406
0,0,0,4,3,0,0,0,0,16,0,3,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.14
14,5,0,0,0,0,0,0,0,22,27,0,0,0,0,0.028,0.014,0,0,0,0.428333333,0,0,0,0,0.442333333
11,4,0,0,0,0,1,2,0,27,0,2,0,0,0,0.022,0.011,0,0,0,0.340666667,0.3,0,0,0,0.651666667
13,2,0,0,0,3,1,0,15,0,0,0,5,0,0,0.026,0.013,0,0,0.3,0.171,0.1,0.513,0,0,1.097
0,1,0,4,0,0,5,0,0,0,27,0,0,0,0,0,0,0.08,0,0,0.083333333,0.5,0,0,0,0.663333333
9,3,0,0,1,5,0,1,0,27,0,0,0,0,0,0.018,0.009,0.02,0,0.5,0.2545,0.1,0,0,0,0.8835
0,0,7,2,0,5,0,0,0,0,15,0,7,0,0,0,0,0.04,5,0.5,0,0.5,0,0,0,1.04
14,0,0,0,0,5,0,5,0,0,20,0,6,0,0,0.028,0.014,0,0,0.5,0,0.5,0,0,0,1.014
0,0,0,0,0,0,0,1,16,25,0,5,9,0,0,0,0,0,0,0,0,0.1,0.533333333,0.402492236,0,1.035825569
14,2,0,0,5,2,0,0,0,24,21,0,0,0,0,0.028,0.014,0.1,0,0.2,0.171333333,0,0,0,0,0.485333333
5,0,7,0,0,1,1,0,0,17,0,3,0,0,0,0.01,0.005,0,2,0.1,0,0.3,0,0,0,0.405
0,2,0,0,0,0,0,0,17,17,0,5,0,0,0,0,0,0,0,0,0.166666667,0,0.566666667,0,0,0.733333333
0,0,0,0,0,3,0,0,11,24,0,1,5,0,0,0,0,0,0,0.3,0,0,0.366666667,0.1,0,0.766666667
7,5,7,0,0,0,0,0,12,17,0,2,0,0,0,0.014,0.007,0,0,0,0.4225,0,0.4056,0,0,0.8351
0,3,0,0,0,4,3,2,0,0,21,0,11,0,0,0,0,0,0,0.4,0.25,0.5,0,0,0,1.15
0,0,6,6,0,2,0,0,0,0,16,0,5,0,0,0,0,0.12,3,0.2,0,0.3,0,0,0,0.62
0,0,1,5,0,3,0,0,10,15,0,0,0,0,0,0,0,0.1,1,0.3,0,0.1,0.333333333,0,0,0.833333333
0,0,0,0,3,0,0,2,15,21,0,0,0,0,0,0,0,0.06,0,0,0,0.2,0.5,0,0,0.76
0,4,0,1,0,0,5,0,0,20,16,4,0,0,0,0,0,0.02,0,0,0.333333333,0.5,0,0,0,0.853333333
0,3,5,7,3,0,0,0,15,0,0,3,0,0,0,0,0,0.2,0,0,0.25,0,0.5,0,0,0.95
0,3,0,0,1,0,0,0,0,19,26,2,11,0,0,0,0,0.02,0,0,0.25,0,0,0.311126984,0,0.581126984
0,5,0,0,4,0,0,1,13,0,25,0,0,0,0,0,0,0.08,0,0,0.416666667,0.1,0.433333333,0,0,1.03
0,2,3,1,0,0,0,5,0,0,25,0,11,0,0,0,0,0.02,0,0,0.166666667,0.5,0,0,0,0.686666667
8,2,6,0,5,0,0,0,0,0,0,2,0,0,0,0.016,0.008,0.1,0,0,0.169333333,0,0,0,0,0.277333333
0,2,0,0,0,4,0,0,12,0,24,1,0,0,0,0,0,0,0,0.4,0.166666667,0,0.4,0,0,0.966666667
0,0,0,6,0,0,0,0,17,19,0,3,10,0,0,0,0,0.12,0,0,0,0,0.566666667,0.346410162,0,1.033076828
13,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0.026,0.013,0.08,0,0,0,0,0,0,0,0.093
5,0,4,7,0,0,0,1,12,0,0,0,0,0,0,0.01,0.005,0.14,0,0,0,0.1,0.404,0,0,0.649
16,0,0,0,0,4,2,3,11,0,0,0,5,0,0,0.032,0.016,0,0,0.4,0,0.5,0.3784,0,0,1.2944
0,0,0,0,2,0,3,0,9,21,16,3,0,0,0,0,0,0.04,0,0,0,0.3,0.3,0,0,0.64
7,5,0,7,1,0,0,4,0,0,0,0,8,0,0,0.014,0.007,0.16,0,0,0.4225,0.4,0,0,0,0.9895
12,1,0,0,0,0,0,0,0,0,26,0,9,0,0,0.024,0.012,0,0,0,0.085333333,0,0,0,0,0.097333333
0,0,2,2,0,0,5,2,11,0,0,0,12,0,0,0,0,0.04,0,0,0,0.7,0.366666667,0,0,1.106666667
0,0,1,5,0,0,5,0,11,0,18,0,7,0,0,0,0,0.1,0,0,0,0.5,0.366666667,0,0,0.966666667
